im looking for a moderately priced restaurant that serves;0;inform
i dont care;0;inform 
south;0;inform 
can i have the phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
sil;5;null 
the west part of town;0;inform 
it doesnt matter;0;inform 
im looking for unintelligible food;0;inform 
how about italian food in the west of town;7;reqalts 
can you give me the phone number;3;request 
thank you good bye;4;thankyou 
restaurant;0;inform 
in the east part of town;0;inform 
welsh food;0;inform 
indian food;0;inform 
what is address and phone number;3;request 
thank you good bye;4;thankyou 
hungarian food;0;inform 
hungarian;0;inform 
what price range;3;request 
im looking for hungarian food i dont care about the price;0;inform 
may i have vietnamese food;0;inform 
i dont care what price range;0;inform 
can i get the address;3;request 
thank you goodbye;4;thankyou 
hi looking for a restaurant in the west part of town;9;hello 
serving international food;0;inform 
how about the center area;7;reqalts 
what is the phone number;3;request 
what is the price range;3;request 
thank you good bye;4;thankyou 
i am looking for sweedish food;0;inform 
um how about spanish food;7;reqalts 
yes;2;affirm 
yes;2;affirm 
um can i get the address;3;request 
can i get the area;3;request 
can i get the area;3;request 
thank you good bye;4;thankyou 
im looking for russian food in the center of town;0;inform 
how about british food;7;reqalts 
what is the address and phone number;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
cheap;0;inform 
north;0;inform 
anything else;7;reqalts 
is there anything else;7;reqalts 
address;3;request 
phone number;3;request 
good bye;6;bye 
thank you good bye;4;thankyou 
any area cuban food;0;inform 
international food;0;inform 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the east part of town;0;inform 
i dont care;0;inform 
im looking for an expensive;0;inform 
is there anything else;7;reqalts 
is it expensive;1;confirm 
what is the address;3;request 
and what is the phone number;3;request 
thank you good bye;4;thankyou 
i would like to find a restaurant in the south part of town that serves;0;inform 
any price range;0;inform 
thats fine can i get their phone number please;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
dont care;0;inform 
south;0;inform 
address;3;request 
unintelligible;5;null 
phone number;3;request 
thank you goodbye;4;thankyou 
noise;5;null 
i would like a cheap restaurant in the north part of town;0;inform 
what is the phone number;3;request 
what is the address;3;request 
thank you goodbye;4;thankyou 
im looking for a restaurant in the west part of town serving korean;0;inform 
can i have the address and the price range;3;request 
can i have the price range of the venue;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant in the east part of town;0;inform 
east;0;inform 
i dont care;0;inform 
what is the address;3;request 
what is the post code;3;request 
thank you good bye;4;thankyou 
an expensive unintelligible;0;inform 
unintelligible;5;null 
japanese food;0;inform 
address;3;request 
area;3;request 
area;3;request 
what is their area;3;request 
area;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the east part of town;0;inform 
can i get the address;3;request 
thank you good bye;4;thankyou 
moderately priced;0;inform 
doesnt matter;0;inform 
west part of town;0;inform 
address;3;request 
type of food;3;request 
thank you good bye;4;thankyou 
hi im looking for a rerestaurant that serves cuban food;9;hello 
okay how about asian oriental;7;reqalts 
no asian oriental;8;negate 
i dont know;0;inform 
moderate;0;inform 
okay can i have the phone number and address;3;request 
okay thank you goodbye;4;thankyou 
let me get some world food and i dont care about the price range;0;inform 
how about vietnamese food;7;reqalts 
how about vietnamese food;7;reqalts 
what is the address;3;request 
thank you good bye;4;thankyou 
sil;5;null 
moderate priced restaurant that serves spanish food;0;inform 
spanish food;0;inform 
yes;2;affirm 
spanish food;0;inform 
address and phone number;3;request 
phone number;3;request 
thank you;4;thankyou 
noise;5;null 
polish food;0;inform 
unintelligible;5;null 
european food;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i want to find a restaurant in any area;0;inform 
persian food;0;inform 
how about vietnamese;7;reqalts 
how about vietnamese;7;reqalts 
vietnamese food;0;inform 
may i have the address and phone nymber;3;request 
and the phone number;3;request 
thank you good bye;4;thankyou 
traditional food;0;inform 
moderate;0;inform 
north;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
german food;0;inform 
phone number;3;request 
address;3;request 
thank you goodbye;4;thankyou 
lebanese food;0;inform 
any;0;inform 
phone number;3;request 
phone number;3;request 
address;3;request 
good bye;6;bye 
breath im looking for a cheap restaurant serving catalan food;0;inform 
catalan;0;inform 
catalan;0;inform 
i dont care;0;inform 
what about asian food;0;inform 
im looking for asian food;0;inform 
im looking for asian oriental food;0;inform 
whats the phone number;3;request 
whats the address;3;request 
thank you goodbye;4;thankyou 
i want to find a restaurant;0;inform 
a cheap restaurant;0;inform 
i dont care;0;inform 
no im looking;8;negate 
serves cheap;0;inform 
im looking;5;null 
im looking for a cheap restaurant in west part of town;0;inform 
cheap;0;inform 
can i have the address and the;3;request 
what;5;null 
whats the post code;3;request 
whats the address again;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant and it should;0;inform 
any;0;inform 
irish;0;inform 
how about korean;7;reqalts 
what is the address;3;request 
what area is it in;3;request 
thank you good bye;4;thankyou 
hi im looking for a restaurant in the west part of town;9;hello 
i dont know;0;inform 
moderate please;0;inform 
can i have the address;3;request 
thank you can i have the phone number;3;request 
okay;5;null 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the east part of;0;inform 
could i have the address;3;request 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the north part of town that serves;0;inform 
any price range;0;inform 
indian;0;inform 
is there anything else;7;reqalts 
what is the address;3;request 
and the post code;3;request 
thank you good bye;4;thankyou 
looking for a restaurant in the east part of town;0;inform 
greek;0;inform 
greek;0;inform 
indian;0;inform 
whats its address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
north;0;inform 
any;0;inform 
unintelligible;5;null 
type of food;3;request 
unintelligible;5;null 
unintelligible;5;null 
french;0;inform 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the south part of town serving;0;inform 
i dont care;0;inform 
traditional food;0;inform 
what about italian;7;reqalts 
breath what is the phone number and post code;3;request 
thank you goodbye;4;thankyou 
im looking for a restaurant in any area that serves japanese;0;inform 
japanese food;0;inform 
address;3;request 
price range;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
west part;0;inform 
unintelligible;5;null 
okay give me the first;11;ack 
okay show me the least;11;ack 
okay address;3;request 
okay show me the address;3;request 
phone number;3;request 
post code;3;request 
okay good bye;6;bye 
moderately priced international food;0;inform 
anything else;7;reqalts 
moderately;0;inform 
any thing else;5;null 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant with catalan food;0;inform 
how about a moderately priced restaurant that serves spani;7;reqalts 
how about a moderately priced restaurant that serves spanish;7;reqalts 
the address phone number and post code;3;request 
whats the address;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant;0;inform 
west;0;inform 
is there anything else;7;reqalts 
right;2;affirm 
is there anything else;7;reqalts 
anything else;7;reqalts 
anything else;7;reqalts 
whats their phone number;3;request 
is there any other restaurants;7;reqalts 
what is their phone number;3;request 
what is their address;3;request 
cute thank you good bye;6;bye 
cheap restaurant in the north part of town;0;inform 
what is the address;3;request 
thank you good bye;4;thankyou 
looking for a cheap restaurant in the west part of town;0;inform 
north;0;inform 
and what is the phone number;3;request 
thank you goodbye;4;thankyou 
did you see a korean restaurant;0;inform 
whats the address;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
yes uh turkish food in my area;0;inform 
yes;2;affirm 
turkish food;0;inform 
whats the address;3;request 
and the postal code;3;request 
unintelligible;5;null 
thank you good bye;4;thankyou 
expensive restaurant serves;0;inform 
area train;3;request 
arotrian;0;inform 
area;3;request 
expensive;0;inform 
asian oriental food;0;inform 
phone number;3;request 
area;3;request 
area;3;request 
area of the venue;3;request 
thank you goodbye;4;thankyou 
noise;5;null 
west part of town;0;inform 
cheap;0;inform 
do you have another option anything else;7;reqalts 
could have the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the south of town;0;inform 
what is the addre;3;request 
you goodbye;6;bye 
i would like to find a moderately priced restaurant;0;inform 
north part of town;0;inform 
is there anything else;7;reqalts 
yes;2;affirm 
may i have the phone number;3;request 
what is the type of food;3;request 
thank you good bye;4;thankyou 
i am looking for a restaurant in the south part of town;0;inform 
i dont care;0;inform 
kosher food;0;inform 
what about chinese food;7;reqalts 
what is their address and price range;3;request 
what is the price range;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant that serves unintelligible food;0;inform 
i dont care;0;inform 
jamaican;0;inform 
jamaican;0;inform 
is there a jamaican restaurant;1;confirm 
how about korean;7;reqalts 
what about us;5;null 
thank you good bye;4;thankyou 
find a moderately priced restaurant that serves bask food;0;inform 
what about british food;7;reqalts 
what is the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the south part of town;0;inform 
is there anything else;7;reqalts 
whats the address;3;request 
what type of food do they serve;3;request 
thank you good bye;4;thankyou 
cant;5;null 
any price range;0;inform 
cantonese food;0;inform 
asian oriental food;0;inform 
north part;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for an expensive restaurant that serves portuguese food;0;inform 
is there anything that serves north american;7;reqalts 
can i have the phone number and post code please;3;request 
thank you good bye;4;thankyou 
uh yes im looking for an expensive restaurant that serves korean food;2;affirm 
okay and can i get the address;3;request 
okay and what area is that;3;request 
okay and whats their phone number please;3;request 
okay thank you and good bye;6;bye 
moderately priced;0;inform 
north;0;inform 
moderate;0;inform 
address;3;request 
phone number;3;request 
post code;3;request 
post code;3;request 
thank you good bye;4;thankyou 
in the north part of town that serves;0;inform 
i dont care;0;inform 
kosher;0;inform 
how about indian type of food;7;reqalts 
okay;5;null 
what is the address;3;request 
what is the phone number;3;request 
what is the price range;3;request 
okay thank you good bye;4;thankyou 
i need a cheap restaurant;0;inform 
barbecue food;0;inform 
what about indian food in the cheap price range;7;reqalts 
any area;0;inform 
anything else;7;reqalts 
anything else;7;reqalts 
is that the only one with indian food;7;reqalts 
anything else;7;reqalts 
what is the address;3;request 
thank you good bye;4;thankyou 
a expensive restaurant serving japanese food;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
yeah i need um um m;2;affirm 
i dont care;0;inform 
is that mexican food;1;confirm 
is it in the centre of town;1;confirm 
i need a place in the centre of town that serves mexican food;0;inform 
how bout asian;7;reqalts 
i need asian how bout asian food;0;inform 
what kind of food is that;3;request 
i need asian food;0;inform 
in the centre of town;0;inform 
asian oriental food in the centre;0;inform 
alright whats its phone number;3;request 
thank you goodbye;4;thankyou 
id like to find a restaurant;0;inform 
in appleton wiscon;5;null 
restaurant;0;inform 
irish food;0;inform 
appleton wisconsin;5;null 
thank you;4;thankyou 
good bye;6;bye 
noise;5;null 
uh restaurant in the west part of town;0;inform 
serving barbecue food;0;inform 
restaurant in the west part of town serving barbecue;0;inform 
barbecue food;0;inform 
thai food;0;inform 
barbecue food;0;inform 
how about thai food;7;reqalts 
thai food;0;inform 
what is the address phone number and price range;3;request 
whats the price range;3;request 
thank you good bye;4;thankyou 
thai food;0;inform 
expensive price range;3;request 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for polynesian food;0;inform 
how about thai food;7;reqalts 
whats their phone number;3;request 
and what is the price range;3;request 
thank you good bye;4;thankyou 
a cheap restaurant;0;inform 
north;0;inform 
german food;0;inform 
asian oriental;0;inform 
whats the phone number and address;3;request 
thank you good bye;4;thankyou 
breath im looking for a restaurant in the east part of tow;0;inform 
cheap;0;inform 
chinese food;0;inform 
moderate;0;inform 
high priced;0;inform 
expensive noise;0;inform 
address;3;request 
thank you goodbye;4;thankyou 
yea im wondering if theres a steak house restaurant in the north part of;2;affirm 
uh is there a steak house;0;inform 
okay is there a chinese restaurant in the north part of town;1;confirm 
excellent can you give me the phone number please;3;request 
can you repeat that;10;repeat 
alright so im very good thanks good bye;6;bye 
cheap restaurant;0;inform 
part of town;3;request 
any kind;0;inform 
what part of town;3;request 
noise;5;null 
east;0;inform 
address;3;request 
phone number;3;request 
postcode;3;request 
goodbye;6;bye 
noise im looking for a moderately priced restaurant;0;inform 
in the north part of town;0;inform 
may i have the address please;3;request 
thank you good bye;4;thankyou 
id like a restaurant in south part of town that serves japanese;0;inform 
i dont care;0;inform 
japanese;0;inform 
what about portugese;7;reqalts 
could i have the phone number and address please;3;request 
thank you good bye;4;thankyou 
traditional;0;inform 
italian food;0;inform 
south;0;inform 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
sea food;0;inform 
cheap;0;inform 
portuguese;0;inform 
address;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant and it should be in north part of town;0;inform 
whats the phone number;3;request 
and the post code;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant that serves gastropub food;0;inform 
gastropub;0;inform 
gastropub;0;inform 
how about the moderate price range;7;reqalts 
whats the addre;3;request 
whats the phone number;3;request 
the area;3;request 
thank you goodbye;4;thankyou 
find a restaurant serving cuban food;0;inform 
north;0;inform 
asian oriental food;0;inform 
price does not matter;0;inform 
yea;2;affirm 
what about cuban food;7;reqalts 
thank you good bye;4;thankyou 
moderate;0;inform 
swedish food;0;inform 
chinese food;0;inform 
can i have the phone number;3;request 
thank you good bye;4;thankyou 
hello darling im looking for a restaurant in the north part of town;9;hello 
it doesnt matter dear;0;inform 
african food please;0;inform 
indian;0;inform 
thatll do dear whats the address of that venue;11;ack 
and what about the phone number;3;request 
excellent and what is the price range of that venue;3;request 
thank you goodbye;4;thankyou 
moderately priced french food;0;inform 
french;0;inform 
any price range;0;inform 
any;0;inform 
any price range;0;inform 
expensive;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant;0;inform 
uh north;0;inform 
north;0;inform 
address;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the center;0;inform 
halal food;0;inform 
unintelligible;5;null 
how about;5;null 
how about spanish food;7;reqalts 
phone number and post code;3;request 
thank you good bye;4;thankyou 
afghan food;0;inform 
korean food;0;inform 
address price range;3;request 
price range;3;request 
thank you good bye;4;thankyou 
moderately priced;0;inform 
any;0;inform 
west;0;inform 
the address;3;request 
phone number;3;request 
sil;5;null 
thank you good bye;4;thankyou 
i would like to find a restaurant in the west part of town;0;inform 
chinese food;0;inform 
how about british food;7;reqalts 
may i get the address and phone please;3;request 
what is the price range;3;request 
thank you good bye;4;thankyou 
north;0;inform 
north;0;inform 
moderate;0;inform 
address;3;request 
thank you good bye;4;thankyou 
system;5;null 
chinese food please;0;inform 
cheap;0;inform 
is it in the south part of town;1;confirm 
may i get the phone number;3;request 
what is the type of food;3;request 
okay;5;null 
thank you;4;thankyou 
good bye;6;bye 
im looking for an expensive restaurant in the south part of town;0;inform 
italian;0;inform 
thai;0;inform 
address;3;request 
phone number;3;request 
thank you;4;thankyou 
thank you;4;thankyou 
thank you good b;4;thankyou 
i would like to find an expensive restaurant in the south part;0;inform 
does not matter;0;inform 
any type of food is okay;0;inform 
what is the address;3;request 
what is the phone number;3;request 
what type of food;3;request 
okay thank;4;thankyou 
thank you good bye;4;thankyou 
id like a international restaurant in the north part of town;0;inform 
how about italian;7;reqalts 
what is the address and phone number;3;request 
good bye;6;bye 
cheap restaurant barbecue food;0;inform 
barbecue;0;inform 
mediterranean;0;inform 
phone number;3;request 
post code;3;request 
thank you good bye;4;thankyou 
looking for a cheap restaurant in the west part of town;0;inform 
phone number and address;3;request 
address;3;request 
thank you good bye;4;thankyou 
a want a cheap restaurant in the north part of town;0;inform 
whats the address;3;request 
thank you good bye;4;thankyou 
north;0;inform 
dont care;0;inform 
cheap;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a cheap restaurant serving international food;0;inform 
can i get the phone number;3;request 
what is the post code;3;request 
thank you good bye;4;thankyou 
european food;0;inform 
dont care;0;inform 
what is the address;3;request 
post code;3;request 
thank you good bye;4;thankyou 
i want to find a rest;0;inform 
a vietnamese;0;inform 
vietnamese food;0;inform 
anything else;7;reqalts 
uh;5;null 
vietnamese food;0;inform 
next;7;reqalts 
vietnamese food;0;inform 
vietnamese food;0;inform 
phone number;3;request 
post code;3;request 
okay thank you good bye;4;thankyou 
moderately priced;0;inform 
any type;0;inform 
south;0;inform 
south part of town;0;inform 
address;3;request 
thank you good bye;4;thankyou 
unintelligible;5;null 
french food;0;inform 
address;3;request 
phone number;3;request 
price range;3;request 
thank you good bye;4;thankyou 
cheap restaurant serving chinese food;0;inform 
phone number and post code;3;request 
thank you good bye;4;thankyou 
uh yes im looking for a restaurant in the center that serves lebanese food;2;affirm 
okay can i get their address;3;request 
and their phone number;3;request 
and whats the price range;3;request 
okay thank you very much and good bye;6;bye 
uh no thank you and good bye;8;negate 
cheap restaurant;0;inform 
north;0;inform 
whats the address;3;request 
what type of food is it;3;request 
alright thank you good bye;6;bye 
unintelligible;5;null 
im looking for a restaurant serving romanian food;0;inform 
how about thai;7;reqalts 
phone;3;request 
can i have the phone number and the price range;3;request 
can i have the price range;3;request 
thank you good bye;4;thankyou 
oh;5;null 
i want to find;5;null 
a restaurant in any area;0;inform 
okay;5;null 
okay thank you;4;thankyou 
thank you bye;4;thankyou 
i want a moderately priced restaurant in the west part of town;0;inform 
is there anything else;7;reqalts 
yes;2;affirm 
is there anything else;7;reqalts 
is there anything;7;reqalts 
is there anything else;7;reqalts 
is there anything else;7;reqalts 
i want a different res;7;reqalts 
give me a different restaurant;7;reqalts 
goodbye;6;bye 
looking for a restaurant in the north part of town;0;inform 
polynesian food;0;inform 
indian;0;inform 
that doesnt matter;0;inform 
whats the address and phone number;3;request 
thank you good bye;4;thankyou 
sil;5;null 
south part of town;0;inform 
belgian food;0;inform 
how about portuguese;7;reqalts 
may i have the phone number;3;request 
may i have the address;3;request 
thank you good bye;4;thankyou 
restaurant in the south;0;inform 
that serves turkish food;0;inform 
noise;5;null 
noise yes;2;affirm 
noise;5;null 
whats the address;3;request 
the price range;3;request 
thank you good bye;4;thankyou 
i would like to find a cheap restaurant;0;inform 
the west part of town;0;inform 
can i get the address;3;request 
can i have the phone number;3;request 
thank you good bye;4;thankyou 
i wanna find a moderately priced restaurant in the east part of t;0;inform 
phone number;3;request 
yes;2;affirm 
whats the phone number;3;request 
thank you goodbye;4;thankyou 
cheap restaurant;0;inform 
in the west part of town;0;inform 
address;3;request 
thank you;4;thankyou 
good bye;6;bye 
i want an expensive restaurant that serves african food;0;inform 
whats the phone number;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the north;0;inform 
the north part of town;0;inform 
whats their address;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
cheap restaurant in the south part of town;0;inform 
anything else;7;reqalts 
what is the address;3;request 
what type of food is it;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
any;0;inform 
south;0;inform 
price range;3;request 
address;3;request 
phone number;3;request 
thank you goodbye;4;thankyou 
a moderately priced restaurant;0;inform 
it has to serve unusual;0;inform 
how about spanish;7;reqalts 
where is the address;3;request 
and the phone number;3;request 
and what is the post code;3;request 
alright thank you good bye;6;bye 
restaurant in any area thats;0;inform 
any;0;inform 
address;3;request 
and phone number;3;request 
address;3;request 
thank you good bye;4;thankyou 
id like a cheap italian restaurant;0;inform 
any part of town;0;inform 
is it cheap;1;confirm 
what is the address and post code;3;request 
thank you good bye;4;thankyou 
i need a cheap restaurant in the west part of town;0;inform 
can i have the phone number;3;request 
and the address;3;request 
thank you good bye;4;thankyou 
expensive restaurant;0;inform 
swiss food;0;inform 
mediterranean food;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
im looking;5;null 
im looking for an expensive restaurant in the;0;inform 
south part of town;0;inform 
anything else;7;reqalts 
whats the phone number;3;request 
thank you good bye;4;thankyou 
yea im looking for an expensive restaurant that serves portuguese;0;inform 
how about north american food;7;reqalts 
how about north american food;7;reqalts 
yes;2;affirm 
how about north american food;7;reqalts 
expensive restaurants;0;inform 
north american food;0;inform 
whats the telephone number;3;request 
and the price code;3;request 
thank you good bye;4;thankyou 
im looking for a moderately priced restaurant in the west part of town;0;inform 
what is the address and post code;3;request 
thank you good bye;4;thankyou 
sil;5;null 
i am looking for a cheap restaurant in the west part of town;0;inform 
is there anything else;7;reqalts 
what is the phone number;3;request 
thank you good bye;4;thankyou 
can i get a moderately priced restaurant in the north;0;inform 
anything else;7;reqalts 
anything else;7;reqalts 
okay can i have the phone number;3;request 
and the address;3;request 
thank you good bye;4;thankyou 
breath id like a cheap restaurant in the south part of town;0;inform 
could i have the phone number and type of food;3;request 
breath what type of food is it;3;request 
thank you goodbye;4;thankyou 
can i have a cheap restaurant in the west part of town;0;inform 
can i have the phone number;3;request 
thank you good bye;4;thankyou 
looking for a moderately priced restaurant;0;inform 
any;0;inform 
west;0;inform 
what is the phone number and address;3;request 
uh thank you good bye;4;thankyou 
im looking for a restaurant in the west part of town serving;0;inform 
polish food;0;inform 
what about indian foods;0;inform 
whats their address;3;request 
and their phone number;3;request 
thank you good bye;4;thankyou 
noise;5;null 
south part of town;0;inform 
expensive price range;3;request 
what food is available;3;request 
what type of food;3;request 
may i have the address;3;request 
may i have the phone number;3;request 
and for good luck what is the post code;3;request 
thank you;4;thankyou 
good bye;6;bye 
i want to find a moderately priced restaurant on the east p;0;inform 
can i have the address;3;request 
thank you goodbye;4;thankyou 
i need a cheap restaurant in the north part of town;0;inform 
whats the phone number;3;request 
the address;3;request 
thank you good bye;4;thankyou 
moderate restaurant;0;inform 
dont care;0;inform 
austrian;0;inform 
a chinese;0;inform 
phone number;3;request 
thank you good bye;4;thankyou 
thai food;0;inform 
can you give me the address;3;request 
whats the phone number;3;request 
thank you good bye;4;thankyou 
unintelligible;5;null 
yes iam looking for a cheap restaurant in the south part of town;2;affirm 
the south part of town;0;inform 
could i get their address and phone number;3;request 
cut it thank you good bye;6;bye 
european food expensive restaurant;0;inform 
um whats the address and post code;3;request 
what is the;5;null 
alright thank you thats it;4;thankyou 
whats the promo code;5;null 
is there anything else;7;reqalts 
is there anything else;7;reqalts 
address and post code;3;request 
is there anything else;7;reqalts 
expensive price range;3;request 
expensive restaurant;0;inform 
whats the code;5;null 
whats the code;5;null 
alright thank you good;4;thankyou 
thank you;4;thankyou 
good bye;6;bye 
im looking for expensive restaurants in the east part of town;0;inform 
any kind of food;0;inform 
noise;5;null 
anything else;7;reqalts 
what is the phone number;3;request 
what is the address;3;request 
okay thank you good bye;4;thankyou 
im looking for a restaurant in the north part of town that serves euro;0;inform 
it doesnt matter;0;inform 
european food;0;inform 
how bout the center part of town;7;reqalts 
phone number and post code;3;request 
thank you goodbye;4;thankyou 
im looking for a restaurant that serves mexican food;0;inform 
the address phone number and postcode;3;request 
yes mexican food;2;affirm 
the address;3;request 
postcode;3;request 
phone number;3;request 
thank you goodbye;4;thankyou 
im looking for world food;0;inform 
how about modern european food;7;reqalts 
okay;5;null 
yes;2;affirm 
can you repeat that;10;repeat 
can you give me the phone number;3;request 
can you repeat that;10;repeat 
whats their phone number;3;request 
very good thank you bye bye;4;thankyou 
hi im looking for;9;hello 
im looking for an expensive restaurant and it should be in the south part of town;0;inform 
i dont care;0;inform 
is it an expensive restaurant;1;confirm 
could i have the address please;3;request 
thank you good bye;4;thankyou 
looking for a restaurant in the west part of town;0;inform 
thai food;0;inform 
im looking for thai food;0;inform 
can i get address;3;request 
the phone number;3;request 
whats the price range;3;request 
thank you good bye;4;thankyou 
moderately priced;0;inform 
doesnt matter;0;inform 
north part;0;inform 
okay the address;3;request 
thank you good bye;4;thankyou 
noise;5;null 
i dont care;0;inform 
im looking for a cheap restaurant in south part of;0;inform 
im looking for a cheap restaurant in the south part of town;0;inform 
and whats their address;3;request 
and their phone number;3;request 
thank you good bye;4;thankyou 
scottish food;0;inform 
scottish food;0;inform 
korean food;0;inform 
phone number;3;request 
thank you goodbye;4;thankyou 
i want a moderately priced chinese restaurant;0;inform 
whats the address;3;request 
whats the phone number;3;request 
whats the post code;3;request 
thank you good bye;4;thankyou 
north part of town turkish food;0;inform 
how about asian oriental;7;reqalts 
may i have the address and phone number please;3;request 
and the phone number please;3;request 
thank you good bye;4;thankyou 
italian food;0;inform 
any part;0;inform 
cheap;0;inform 
address;3;request 
post code;3;request 
thank you good bye;4;thankyou 
unusual food;0;inform 
expensive;0;inform 
centre;0;inform 
unusual;0;inform 
north;0;inform 
south;0;inform 
west;0;inform 
mediterranean;0;inform 
moderate;0;inform 
city centre;0;inform 
expensive;0;inform 
thank you goodbye;4;thankyou 
moderately priced west of town;0;inform 
whats the post code;3;request 
whats the address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the north part of town serving;0;inform 
eartrain;0;inform 
duration;5;null 
survey;5;null 
eartrain;0;inform 
earatrain;0;inform 
asian food in the north part of town;0;inform 
asian;0;inform 
asian food;0;inform 
unintelligible;5;null 
asian food;0;inform 
okay fine what about asian food;7;reqalts 
what about asian food;0;inform 
can i have the address;3;request 
can i have the phone number;3;request 
thank you good bye;4;thankyou 
kosher for in the central;0;inform 
korean food;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
hi im looking for cuban food;9;hello 
i am looking for a modern european food;0;inform 
i dont care;0;inform 
expensive;0;inform 
the address;3;request 
and the phone number;3;request 
thank you good bye;4;thankyou 
im looking for barbecue food;0;inform 
do you have vietnamese food;0;inform 
uh can i have the address;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the center of town that serves danish food;0;inform 
what about european food;7;reqalts 
what is the phone number;3;request 
what is the post code;3;request 
thank you good bye;4;thankyou 
east;0;inform 
free;5;null 
cheap;0;inform 
phone number;3;request 
phone number;3;request 
phone number;3;request 
phone number;3;request 
east;0;inform 
phone number;3;request 
thank you good bye;4;thankyou 
sil;5;null 
im looking for a restaurant serving venetian food;0;inform 
im looking for a restaurant serving unintelligible;0;inform 
im looking for a restaurant serving asian oriental;0;inform 
i dont care about the price range;0;inform 
noise address and the post code of the venue;3;request 
can i have the address of the venue;3;request 
thank you goodbye;4;thankyou 
im looking for a cheap restaurant that serves jamaican food;0;inform 
what about mediterranean food;0;inform 
what is the phone number;3;request 
and the post code;3;request 
thank you good bye;4;thankyou 
cheap restaurant;0;inform 
any;0;inform 
tuscan;0;inform 
italian food;0;inform 
address;3;request 
phone number;3;request 
good bye;6;bye 
moderately priced restaurant in north part of town;0;inform 
what is the address;3;request 
thank you good bye;4;thankyou 
looking for a restaurant that serves portuguese food;0;inform 
i dont care about the price range;0;inform 
whats its price range;3;request 
may i have the address;3;request 
ok thanks goodbye;4;thankyou 
expensive;0;inform 
dont care;0;inform 
um world food;0;inform 
italian;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
im looking for a restaurant in the center part of town that serves unusual food;0;inform 
thai food;0;inform 
address;3;request 
phone number;3;request 
thank you good bye;4;thankyou 
i would like a cheap restaurant in the west part of town;0;inform 
is there anything else;7;reqalts 
yes;2;affirm 
is there anything else;7;reqalts 
what else do you have;7;reqalts 
what is the address;3;request 
thank you good bye;4;thankyou 
im looking for mexican food;0;inform 
what is the price range;3;request 
okay;5;null 
what is the phone number;3;request 
what is the address;3;request 
water cherries thank you good bye;4;thankyou 
sil;5;null 
breath unusual food;0;inform 
breath no unusual food;8;negate 
no;8;negate 
i dont care;0;inform 
i want to find an expensive restaurant that serves unusual food;0;inform 
type of food do they serve;3;request 
there korean food;0;inform 
does it serve korean food;1;confirm 
i want to find an expensive restaurant that serves korean food;0;inform 
i want to find an expensive restaurant that serves korean food;0;inform 
korean;0;inform 
food;0;inform 
is there staurant that serves unusual food;0;inform 
no thank you goodbye;8;negate 
im looking for a cheap restaurant in the east part of town;0;inform 
can i get the address phone number and post code please;3;request 
what is the post code;3;request 
thank you good bye;4;thankyou 
